dataset,pathway,rho,operator_method,predictor_method,n_nodes,n_hidden,delta_star,delta_hat,regret,nregret,top1,top3,rank_tau,m_star,m_hat
ST001865,Arginine and Proline Metabolism,0.6,none,random,5,3,-0.62547157,-0.82673044,0.20125887,0.32177142,0,1.0,-0.333333,Citrulline,Creatine
ST001865,Arginine and Proline Metabolism,0.6,none,degree,5,3,-0.62547157,-0.62547157,0.0,0.0,1,1.0,,Citrulline,Citrulline
ST001865,Arginine and Proline Metabolism,0.6,none,variance,5,3,-0.62547157,-0.82673044,0.20125887,0.32177142,0,1.0,0.333333,Citrulline,Creatine
ST001865,Arginine and Proline Metabolism,0.6,none,diffabundance,5,3,-0.62547157,-0.82673044,0.20125887,0.32177142,0,1.0,0.333333,Citrulline,Creatine
ST001865,Arginine and Proline Metabolism,0.6,none,surrogate,5,3,-0.37846464,-0.70717976,0.32871513,0.86854912,0,1.0,-0.333333,Citrulline,Proline
ST001865,Arginine and Proline Metabolism,0.6,none,gnc_commutator,5,3,-0.37846464,-0.70717976,0.32871513,0.86854912,0,1.0,-0.333333,Citrulline,Proline
ST001865,Arginine and Proline Metabolism,0.6,none,mb2d_transport,5,3,-0.37846464,-0.70717976,0.32871513,0.86854912,0,1.0,-0.333333,Citrulline,Proline
ST001865,Arginine and Proline Metabolism,0.6,none,random,5,3,-0.37846464,-0.70717976,0.32871513,0.86854912,0,1.0,-1.0,Citrulline,Proline
ST001865,Arginine and Proline Metabolism,0.6,none,degree,5,3,-0.37846464,-0.37846464,0.0,0.0,1,1.0,,Citrulline,Citrulline
ST001865,Arginine and Proline Metabolism,0.6,none,variance,5,3,-0.37846464,-0.70717976,0.32871513,0.86854912,0,1.0,-0.333333,Citrulline,Proline
ST001865,Arginine and Proline Metabolism,0.6,none,diffabundance,5,3,-0.37846464,-0.70717976,0.32871513,0.86854912,0,1.0,-0.333333,Citrulline,Proline
ST001865,Arginine and Proline Metabolism,0.6,none,surrogate,5,3,-0.91326751,-0.96669843,0.05343092,0.05850522,0,1.0,-0.333333,Citrulline,Creatine
ST001865,Arginine and Proline Metabolism,0.6,none,gnc_commutator,5,3,-0.91326751,-0.91326751,0.0,0.0,1,1.0,0.333333,Citrulline,Citrulline
ST001865,Arginine and Proline Metabolism,0.6,none,mb2d_transport,5,3,-0.91326751,-0.96669843,0.05343092,0.05850522,0,1.0,-0.333333,Citrulline,Creatine
ST001865,Arginine and Proline Metabolism,0.6,none,random,5,3,-0.91326751,-0.91326751,0.0,0.0,1,1.0,0.333333,Citrulline,Citrulline
ST001865,Arginine and Proline Metabolism,0.6,none,degree,5,3,-0.91326751,-0.97577064,0.06250313,0.06843902,0,1.0,,Citrulline,Arginine
ST001865,Arginine and Proline Metabolism,0.6,none,variance,5,3,-0.91326751,-0.96669843,0.05343092,0.05850522,0,1.0,-0.333333,Citrulline,Creatine
ST001865,Arginine and Proline Metabolism,0.6,none,diffabundance,5,3,-0.91326751,-0.96669843,0.05343092,0.05850522,0,1.0,-0.333333,Citrulline,Creatine
ST001865,Arginine and Proline Metabolism,0.6,none,surrogate,5,3,-0.43405836,-0.56151461,0.12745626,0.29363852,0,1.0,0.333333,Creatine,Proline
ST001865,Arginine and Proline Metabolism,0.6,none,gnc_commutator,5,3,-0.43405836,-0.6615085,0.22745015,0.52400822,0,1.0,-0.333333,Creatine,Creatinine
ST001865,Arginine and Proline Metabolism,0.6,none,mb2d_transport,5,3,-0.43405836,-0.6615085,0.22745015,0.52400822,0,1.0,-1.0,Creatine,Creatinine
ST001865,Arginine and Proline Metabolism,0.6,none,random,5,3,-0.43405836,-0.43405836,0.0,0.0,1,1.0,1.0,Creatine,Creatine
ST001865,Arginine and Proline Metabolism,0.6,none,degree,5,3,-0.43405836,-0.43405836,0.0,0.0,1,1.0,,Creatine,Creatine
ST001865,Arginine and Proline Metabolism,0.6,none,variance,5,3,-0.43405836,-0.56151461,0.12745626,0.29363852,0,1.0,0.333333,Creatine,Proline
ST001865,Arginine and Proline Metabolism,0.6,none,diffabundance,5,3,-0.43405836,-0.43405836,0.0,0.0,1,1.0,1.0,Creatine,Creatine
ST001865,Glycerophospholipid Metabolism,0.4,none,surrogate,3,1,-0.66675676,-0.66675676,0.0,0.0,1,0.3333,,Choline,Choline
ST001865,Glycerophospholipid Metabolism,0.4,none,gnc_commutator,3,1,-0.66675676,-0.66675676,0.0,0.0,1,0.3333,,Choline,Choline
ST001865,Glycerophospholipid Metabolism,0.4,none,mb2d_transport,3,1,-0.66675676,-0.66675676,0.0,0.0,1,0.3333,,Choline,Choline
ST001865,Glycerophospholipid Metabolism,0.4,none,random,3,1,-0.66675676,-0.66675676,0.0,0.0,1,0.3333,,Choline,Choline
ST001865,Glycerophospholipid Metabolism,0.4,none,degree,3,1,-0.66675676,-0.66675676,0.0,0.0,1,0.3333,,Choline,Choline
ST001865,Glycerophospholipid Metabolism,0.4,none,variance,3,1,-0.66675676,-0.66675676,0.0,0.0,1,0.3333,,Choline,Choline
ST001865,Glycerophospholipid Metabolism,0.4,none,diffabundance,3,1,-0.66675676,-0.66675676,0.0,0.0,1,0.3333,,Choline,Choline
ST001865,Glycerophospholipid Metabolism,0.4,none,surrogate,3,1,-0.66675676,-0.66675676,0.0,0.0,1,0.3333,,Choline,Choline
ST001865,Glycerophospholipid Metabolism,0.4,none,gnc_commutator,3,1,-0.66675676,-0.66675676,0.0,0.0,1,0.3333,,Choline,Choline
ST001865,Glycerophospholipid Metabolism,0.4,none,mb2d_transport,3,1,-0.66675676,-0.66675676,0.0,0.0,1,0.3333,,Choline,Choline
ST001865,Glycerophospholipid Metabolism,0.4,none,random,3,1,-0.66675676,-0.66675676,0.0,0.0,1,0.3333,,Choline,Choline
ST001865,Glycerophospholipid Metabolism,0.4,none,degree,3,1,-0.66675676,-0.66675676,0.0,0.0,1,0.3333,,Choline,Choline
ST001865,Glycerophospholipid Metabolism,0.4,none,variance,3,1,-0.66675676,-0.66675676,0.0,0.0,1,0.3333,,Choline,Choline
ST001865,Glycerophospholipid Metabolism,0.4,none,diffabundance,3,1,-0.66675676,-0.66675676,0.0,0.0,1,0.3333,,Choline,Choline
ST001865,Glycerophospholipid Metabolism,0.4,none,surrogate,3,1,-0.66675676,-0.66675676,0.0,0.0,1,0.3333,,Choline,Choline
ST001865,Glycerophospholipid Metabolism,0.4,none,gnc_commutator,3,1,-0.66675676,-0.66675676,0.0,0.0,1,0.3333,,Choline,Choline
ST001865,Glycerophospholipid Metabolism,0.4,none,mb2d_transport,3,1,-0.66675676,-0.66675676,0.0,0.0,1,0.3333,,Choline,Choline
ST001865,Glycerophospholipid Metabolism,0.4,none,random,3,1,-0.66675676,-0.66675676,0.0,0.0,1,0.3333,,Choline,Choline
ST001865,Glycerophospholipid Metabolism,0.4,none,degree,3,1,-0.66675676,-0.66675676,0.0,0.0,1,0.3333,,Choline,Choline
ST001865,Glycerophospholipid Metabolism,0.4,none,variance,3,1,-0.66675676,-0.66675676,0.0,0.0,1,0.3333,,Choline,Choline
ST001865,Glycerophospholipid Metabolism,0.4,none,diffabundance,3,1,-0.66675676,-0.66675676,0.0,0.0,1,0.3333,,Choline,Choline
ST001865,Glycerophospholipid Metabolism,0.4,none,surrogate,3,1,-0.66675676,-0.66675676,0.0,0.0,1,0.3333,,Choline,Choline
ST001865,Glycerophospholipid Metabolism,0.4,none,gnc_commutator,3,1,-0.66675676,-0.66675676,0.0,0.0,1,0.3333,,Choline,Choline
ST001865,Glycerophospholipid Metabolism,0.4,none,mb2d_transport,3,1,-0.66675676,-0.66675676,0.0,0.0,1,0.3333,,Choline,Choline
ST001865,Glycerophospholipid Metabolism,0.4,none,random,3,1,-0.66675676,-0.66675676,0.0,0.0,1,0.3333,,Choline,Choline
ST001865,Glycerophospholipid Metabolism,0.4,none,degree,3,1,-0.66675676,-0.66675676,0.0,0.0,1,0.3333,,Choline,Choline
ST001865,Glycerophospholipid Metabolism,0.4,none,variance,3,1,-0.66675676,-0.66675676,0.0,0.0,1,0.3333,,Choline,Choline
ST001865,Glycerophospholipid Metabolism,0.4,none,diffabundance,3,1,-0.66675676,-0.66675676,0.0,0.0,1,0.3333,,Choline,Choline
ST001865,Glycerophospholipid Metabolism,0.4,none,surrogate,3,1,-0.79057799,-0.79057799,0.0,0.0,1,0.3333,,Betaine,Betaine
ST001865,Glycerophospholipid Metabolism,0.4,none,gnc_commutator,3,1,-0.79057799,-0.79057799,0.0,0.0,1,0.3333,,Betaine,Betaine
ST001865,Glycerophospholipid Metabolism,0.4,none,mb2d_transport,3,1,-0.79057799,-0.79057799,0.0,0.0,1,0.3333,,Betaine,Betaine
ST001865,Glycerophospholipid Metabolism,0.4,none,random,3,1,-0.79057799,-0.79057799,0.0,0.0,1,0.3333,,Betaine,Betaine
ST001865,Glycerophospholipid Metabolism,0.4,none,degree,3,1,-0.79057799,-0.79057799,0.0,0.0,1,0.3333,,Betaine,Betaine
ST001865,Glycerophospholipid Metabolism,0.4,none,variance,3,1,-0.79057799,-0.79057799,0.0,0.0,1,0.3333,,Betaine,Betaine
ST001865,Glycerophospholipid Metabolism,0.4,none,diffabundance,3,1,-0.79057799,-0.79057799,0.0,0.0,1,0.3333,,Betaine,Betaine
ST001865,Glycerophospholipid Metabolism,0.4,none,surrogate,3,1,-0.53287704,-0.53287704,0.0,0.0,1,0.3333,,sn-Glycero-3-phosphocholine,sn-Glycero-3-phosphocholine
ST001865,Glycerophospholipid Metabolism,0.4,none,gnc_commutator,3,1,-0.53287704,-0.53287704,0.0,0.0,1,0.3333,,sn-Glycero-3-phosphocholine,sn-Glycero-3-phosphocholine
ST001865,Glycerophospholipid Metabolism,0.4,none,mb2d_transport,3,1,-0.53287704,-0.53287704,0.0,0.0,1,0.3333,,sn-Glycero-3-phosphocholine,sn-Glycero-3-phosphocholine
ST001865,Glycerophospholipid Metabolism,0.4,none,random,3,1,-0.53287704,-0.53287704,0.0,0.0,1,0.3333,,sn-Glycero-3-phosphocholine,sn-Glycero-3-phosphocholine
ST001865,Glycerophospholipid Metabolism,0.4,none,degree,3,1,-0.53287704,-0.53287704,0.0,0.0,1,0.3333,,sn-Glycero-3-phosphocholine,sn-Glycero-3-phosphocholine
ST001865,Glycerophospholipid Metabolism,0.4,none,variance,3,1,-0.53287704,-0.53287704,0.0,0.0,1,0.3333,,sn-Glycero-3-phosphocholine,sn-Glycero-3-phosphocholine
ST001865,Glycerophospholipid Metabolism,0.4,none,diffabundance,3,1,-0.53287704,-0.53287704,0.0,0.0,1,0.3333,,sn-Glycero-3-phosphocholine,sn-Glycero-3-phosphocholine
ST001865,Glycerophospholipid Metabolism,0.4,none,surrogate,3,1,-0.53287704,-0.53287704,0.0,0.0,1,0.3333,,sn-Glycero-3-phosphocholine,sn-Glycero-3-phosphocholine
ST001865,Glycerophospholipid Metabolism,0.4,none,gnc_commutator,3,1,-0.53287704,-0.53287704,0.0,0.0,1,0.3333,,sn-Glycero-3-phosphocholine,sn-Glycero-3-phosphocholine
ST001865,Glycerophospholipid Metabolism,0.4,none,mb2d_transport,3,1,-0.53287704,-0.53287704,0.0,0.0,1,0.3333,,sn-Glycero-3-phosphocholine,sn-Glycero-3-phosphocholine
ST001865,Glycerophospholipid Metabolism,0.4,none,random,3,1,-0.53287704,-0.53287704,0.0,0.0,1,0.3333,,sn-Glycero-3-phosphocholine,sn-Glycero-3-phosphocholine
ST001865,Glycerophospholipid Metabolism,0.4,none,degree,3,1,-0.53287704,-0.53287704,0.0,0.0,1,0.3333,,sn-Glycero-3-phosphocholine,sn-Glycero-3-phosphocholine
ST001865,Glycerophospholipid Metabolism,0.4,none,variance,3,1,-0.53287704,-0.53287704,0.0,0.0,1,0.3333,,sn-Glycero-3-phosphocholine,sn-Glycero-3-phosphocholine
ST001865,Glycerophospholipid Metabolism,0.4,none,diffabundance,3,1,-0.53287704,-0.53287704,0.0,0.0,1,0.3333,,sn-Glycero-3-phosphocholine,sn-Glycero-3-phosphocholine
ST001865,Glycerophospholipid Metabolism,0.4,none,surrogate,3,1,-0.66675676,-0.66675676,0.0,0.0,1,0.3333,,Choline,Choline
ST001865,Glycerophospholipid Metabolism,0.4,none,gnc_commutator,3,1,-0.66675676,-0.66675676,0.0,0.0,1,0.3333,,Choline,Choline
ST001865,Glycerophospholipid Metabolism,0.4,none,mb2d_transport,3,1,-0.66675676,-0.66675676,0.0,0.0,1,0.3333,,Choline,Choline
ST001865,Glycerophospholipid Metabolism,0.4,none,random,3,1,-0.66675676,-0.66675676,0.0,0.0,1,0.3333,,Choline,Choline
ST001865,Glycerophospholipid Metabolism,0.4,none,degree,3,1,-0.66675676,-0.66675676,0.0,0.0,1,0.3333,,Choline,Choline
ST001865,Glycerophospholipid Metabolism,0.4,none,variance,3,1,-0.66675676,-0.66675676,0.0,0.0,1,0.3333,,Choline,Choline
ST001865,Glycerophospholipid Metabolism,0.4,none,diffabundance,3,1,-0.66675676,-0.66675676,0.0,0.0,1,0.3333,,Choline,Choline
ST001865,Glycerophospholipid Metabolism,0.4,none,surrogate,3,1,-0.53287704,-0.53287704,0.0,0.0,1,0.3333,,sn-Glycero-3-phosphocholine,sn-Glycero-3-phosphocholine
ST001865,Glycerophospholipid Metabolism,0.4,none,gnc_commutator,3,1,-0.53287704,-0.53287704,0.0,0.0,1,0.3333,,sn-Glycero-3-phosphocholine,sn-Glycero-3-phosphocholine
ST001865,Glycerophospholipid Metabolism,0.4,none,mb2d_transport,3,1,-0.53287704,-0.53287704,0.0,0.0,1,0.3333,,sn-Glycero-3-phosphocholine,sn-Glycero-3-phosphocholine
ST001865,Glycerophospholipid Metabolism,0.4,none,random,3,1,-0.53287704,-0.53287704,0.0,0.0,1,0.3333,,sn-Glycero-3-phosphocholine,sn-Glycero-3-phosphocholine
ST001865,Glycerophospholipid Metabolism,0.4,none,degree,3,1,-0.53287704,-0.53287704,0.0,0.0,1,0.3333,,sn-Glycero-3-phosphocholine,sn-Glycero-3-phosphocholine
ST001865,Glycerophospholipid Metabolism,0.4,none,variance,3,1,-0.53287704,-0.53287704,0.0,0.0,1,0.3333,,sn-Glycero-3-phosphocholine,sn-Glycero-3-phosphocholine
ST001865,Glycerophospholipid Metabolism,0.4,none,diffabundance,3,1,-0.53287704,-0.53287704,0.0,0.0,1,0.3333,,sn-Glycero-3-phosphocholine,sn-Glycero-3-phosphocholine
ST001865,Glycerophospholipid Metabolism,0.4,none,surrogate,3,1,-0.79057799,-0.79057799,0.0,0.0,1,0.3333,,Betaine,Betaine
ST001865,Glycerophospholipid Metabolism,0.4,none,gnc_commutator,3,1,-0.79057799,-0.79057799,0.0,0.0,1,0.3333,,Betaine,Betaine
ST001865,Glycerophospholipid Metabolism,0.4,none,mb2d_transport,3,1,-0.79057799,-0.79057799,0.0,0.0,1,0.3333,,Betaine,Betaine
ST001865,Glycerophospholipid Metabolism,0.4,none,random,3,1,-0.79057799,-0.79057799,0.0,0.0,1,0.3333,,Betaine,Betaine
ST001865,Glycerophospholipid Metabolism,0.4,none,degree,3,1,-0.79057799,-0.79057799,0.0,0.0,1,0.3333,,Betaine,Betaine
ST001865,Glycerophospholipid Metabolism,0.4,none,variance,3,1,-0.79057799,-0.79057799,0.0,0.0,1,0.3333,,Betaine,Betaine
ST001865,Glycerophospholipid Metabolism,0.4,none,diffabundance,3,1,-0.79057799,-0.79057799,0.0,0.0,1,0.3333,,Betaine,Betaine
ST001865,Glycerophospholipid Metabolism,0.4,none,surrogate,3,1,-0.66675676,-0.66675676,0.0,0.0,1,0.3333,,Choline,Choline
ST001865,Glycerophospholipid Metabolism,0.4,none,gnc_commutator,3,1,-0.66675676,-0.66675676,0.0,0.0,1,0.3333,,Choline,Choline
ST001865,Glycerophospholipid Metabolism,0.4,none,mb2d_transport,3,1,-0.66675676,-0.66675676,0.0,0.0,1,0.3333,,Choline,Choline
ST001865,Glycerophospholipid Metabolism,0.4,none,random,3,1,-0.66675676,-0.66675676,0.0,0.0,1,0.3333,,Choline,Choline
ST001865,Glycerophospholipid Metabolism,0.4,none,degree,3,1,-0.66675676,-0.66675676,0.0,0.0,1,0.3333,,Choline,Choline
ST001865,Glycerophospholipid Metabolism,0.4,none,variance,3,1,-0.66675676,-0.66675676,0.0,0.0,1,0.3333,,Choline,Choline
ST001865,Glycerophospholipid Metabolism,0.4,none,diffabundance,3,1,-0.66675676,-0.66675676,0.0,0.0,1,0.3333,,Choline,Choline
ST001865,Glycerophospholipid Metabolism,0.4,none,surrogate,3,1,-0.79057799,-0.79057799,0.0,0.0,1,0.3333,,Betaine,Betaine
ST001865,Glycerophospholipid Metabolism,0.4,none,gnc_commutator,3,1,-0.79057799,-0.79057799,0.0,0.0,1,0.3333,,Betaine,Betaine
ST001865,Glycerophospholipid Metabolism,0.4,none,mb2d_transport,3,1,-0.79057799,-0.79057799,0.0,0.0,1,0.3333,,Betaine,Betaine
ST001865,Glycerophospholipid Metabolism,0.4,none,random,3,1,-0.79057799,-0.79057799,0.0,0.0,1,0.3333,,Betaine,Betaine
ST001865,Glycerophospholipid Metabolism,0.4,none,degree,3,1,-0.79057799,-0.79057799,0.0,0.0,1,0.3333,,Betaine,Betaine
ST001865,Glycerophospholipid Metabolism,0.4,none,variance,3,1,-0.79057799,-0.79057799,0.0,0.0,1,0.3333,,Betaine,Betaine
ST001865,Glycerophospholipid Metabolism,0.4,none,diffabundance,3,1,-0.79057799,-0.79057799,0.0,0.0,1,0.3333,,Betaine,Betaine
ST001865,Glycerophospholipid Metabolism,0.4,none,surrogate,3,1,-0.79057799,-0.79057799,0.0,0.0,1,0.3333,,Betaine,Betaine
ST001865,Glycerophospholipid Metabolism,0.4,none,gnc_commutator,3,1,-0.79057799,-0.79057799,0.0,0.0,1,0.3333,,Betaine,Betaine
ST001865,Glycerophospholipid Metabolism,0.4,none,mb2d_transport,3,1,-0.79057799,-0.79057799,0.0,0.0,1,0.3333,,Betaine,Betaine
ST001865,Glycerophospholipid Metabolism,0.4,none,random,3,1,-0.79057799,-0.79057799,0.0,0.0,1,0.3333,,Betaine,Betaine
ST001865,Glycerophospholipid Metabolism,0.4,none,degree,3,1,-0.79057799,-0.79057799,0.0,0.0,1,0.3333,,Betaine,Betaine
ST001865,Glycerophospholipid Metabolism,0.4,none,variance,3,1,-0.79057799,-0.79057799,0.0,0.0,1,0.3333,,Betaine,Betaine
ST001865,Glycerophospholipid Metabolism,0.4,none,diffabundance,3,1,-0.79057799,-0.79057799,0.0,0.0,1,0.3333,,Betaine,Betaine
ST001865,Glycerophospholipid Metabolism,0.4,none,surrogate,3,1,-0.53287704,-0.53287704,0.0,0.0,1,0.3333,,sn-Glycero-3-phosphocholine,sn-Glycero-3-phosphocholine
ST001865,Glycerophospholipid Metabolism,0.4,none,gnc_commutator,3,1,-0.53287704,-0.53287704,0.0,0.0,1,0.3333,,sn-Glycero-3-phosphocholine,sn-Glycero-3-phosphocholine
ST001865,Glycerophospholipid Metabolism,0.4,none,mb2d_transport,3,1,-0.53287704,-0.53287704,0.0,0.0,1,0.3333,,sn-Glycero-3-phosphocholine,sn-Glycero-3-phosphocholine
ST001865,Glycerophospholipid Metabolism,0.4,none,random,3,1,-0.53287704,-0.53287704,0.0,0.0,1,0.3333,,sn-Glycero-3-phosphocholine,sn-Glycero-3-phosphocholine
ST001865,Glycerophospholipid Metabolism,0.4,none,degree,3,1,-0.53287704,-0.53287704,0.0,0.0,1,0.3333,,sn-Glycero-3-phosphocholine,sn-Glycero-3-phosphocholine
ST001865,Glycerophospholipid Metabolism,0.4,none,variance,3,1,-0.53287704,-0.53287704,0.0,0.0,1,0.3333,,sn-Glycero-3-phosphocholine,sn-Glycero-3-phosphocholine
ST001865,Glycerophospholipid Metabolism,0.4,none,diffabundance,3,1,-0.53287704,-0.53287704,0.0,0.0,1,0.3333,,sn-Glycero-3-phosphocholine,sn-Glycero-3-phosphocholine
ST001865,Glycerophospholipid Metabolism,0.4,none,surrogate,3,1,-0.79057799,-0.79057799,0.0,0.0,1,0.3333,,Betaine,Betaine
ST001865,Glycerophospholipid Metabolism,0.4,none,gnc_commutator,3,1,-0.79057799,-0.79057799,0.0,0.0,1,0.3333,,Betaine,Betaine
ST001865,Glycerophospholipid Metabolism,0.4,none,mb2d_transport,3,1,-0.79057799,-0.79057799,0.0,0.0,1,0.3333,,Betaine,Betaine
ST001865,Glycerophospholipid Metabolism,0.4,none,random,3,1,-0.79057799,-0.79057799,0.0,0.0,1,0.3333,,Betaine,Betaine
ST001865,Glycerophospholipid Metabolism,0.4,none,degree,3,1,-0.79057799,-0.79057799,0.0,0.0,1,0.3333,,Betaine,Betaine
ST001865,Glycerophospholipid Metabolism,0.4,none,variance,3,1,-0.79057799,-0.79057799,0.0,0.0,1,0.3333,,Betaine,Betaine
ST001865,Glycerophospholipid Metabolism,0.4,none,diffabundance,3,1,-0.79057799,-0.79057799,0.0,0.0,1,0.3333,,Betaine,Betaine
ST001865,Glycerophospholipid Metabolism,0.4,none,surrogate,3,1,-0.79057799,-0.79057799,0.0,0.0,1,0.3333,,Betaine,Betaine
ST001865,Glycerophospholipid Metabolism,0.4,none,gnc_commutator,3,1,-0.79057799,-0.79057799,0.0,0.0,1,0.3333,,Betaine,Betaine
ST001865,Glycerophospholipid Metabolism,0.4,none,mb2d_transport,3,1,-0.79057799,-0.79057799,0.0,0.0,1,0.3333,,Betaine,Betaine
ST001865,Glycerophospholipid Metabolism,0.4,none,random,3,1,-0.79057799,-0.79057799,0.0,0.0,1,0.3333,,Betaine,Betaine
ST001865,Glycerophospholipid Metabolism,0.4,none,degree,3,1,-0.79057799,-0.79057799,0.0,0.0,1,0.3333,,Betaine,Betaine
ST001865,Glycerophospholipid Metabolism,0.4,none,variance,3,1,-0.79057799,-0.79057799,0.0,0.0,1,0.3333,,Betaine,Betaine
ST001865,Glycerophospholipid Metabolism,0.4,none,diffabundance,3,1,-0.79057799,-0.79057799,0.0,0.0,1,0.3333,,Betaine,Betaine
ST001865,Glycerophospholipid Metabolism,0.4,none,surrogate,3,1,-0.66675676,-0.66675676,0.0,0.0,1,0.3333,,Choline,Choline
ST001865,Glycerophospholipid Metabolism,0.4,none,gnc_commutator,3,1,-0.66675676,-0.66675676,0.0,0.0,1,0.3333,,Choline,Choline
ST001865,Glycerophospholipid Metabolism,0.4,none,mb2d_transport,3,1,-0.66675676,-0.66675676,0.0,0.0,1,0.3333,,Choline,Choline
ST001865,Glycerophospholipid Metabolism,0.4,none,random,3,1,-0.66675676,-0.66675676,0.0,0.0,1,0.3333,,Choline,Choline
ST001865,Glycerophospholipid Metabolism,0.4,none,degree,3,1,-0.66675676,-0.66675676,0.0,0.0,1,0.3333,,Choline,Choline
ST001865,Glycerophospholipid Metabolism,0.4,none,variance,3,1,-0.66675676,-0.66675676,0.0,0.0,1,0.3333,,Choline,Choline
ST001865,Glycerophospholipid Metabolism,0.4,none,diffabundance,3,1,-0.66675676,-0.66675676,0.0,0.0,1,0.3333,,Choline,Choline
ST001865,Glycerophospholipid Metabolism,0.4,none,surrogate,3,1,-0.53287704,-0.53287704,0.0,0.0,1,0.3333,,sn-Glycero-3-phosphocholine,sn-Glycero-3-phosphocholine
ST001865,Glycerophospholipid Metabolism,0.4,none,gnc_commutator,3,1,-0.53287704,-0.53287704,0.0,0.0,1,0.3333,,sn-Glycero-3-phosphocholine,sn-Glycero-3-phosphocholine
ST001865,Glycerophospholipid Metabolism,0.4,none,mb2d_transport,3,1,-0.53287704,-0.53287704,0.0,0.0,1,0.3333,,sn-Glycero-3-phosphocholine,sn-Glycero-3-phosphocholine
ST001865,Glycerophospholipid Metabolism,0.4,none,random,3,1,-0.53287704,-0.53287704,0.0,0.0,1,0.3333,,sn-Glycero-3-phosphocholine,sn-Glycero-3-phosphocholine
ST001865,Glycerophospholipid Metabolism,0.4,none,degree,3,1,-0.53287704,-0.53287704,0.0,0.0,1,0.3333,,sn-Glycero-3-phosphocholine,sn-Glycero-3-phosphocholine
ST001865,Glycerophospholipid Metabolism,0.4,none,variance,3,1,-0.53287704,-0.53287704,0.0,0.0,1,0.3333,,sn-Glycero-3-phosphocholine,sn-Glycero-3-phosphocholine
ST001865,Glycerophospholipid Metabolism,0.4,none,diffabundance,3,1,-0.53287704,-0.53287704,0.0,0.0,1,0.3333,,sn-Glycero-3-phosphocholine,sn-Glycero-3-phosphocholine
ST001865,Glycerophospholipid Metabolism,0.4,none,surrogate,3,1,-0.53287704,-0.53287704,0.0,0.0,1,0.3333,,sn-Glycero-3-phosphocholine,sn-Glycero-3-phosphocholine
ST001865,Glycerophospholipid Metabolism,0.4,none,gnc_commutator,3,1,-0.53287704,-0.53287704,0.0,0.0,1,0.3333,,sn-Glycero-3-phosphocholine,sn-Glycero-3-phosphocholine
ST001865,Glycerophospholipid Metabolism,0.4,none,mb2d_transport,3,1,-0.53287704,-0.53287704,0.0,0.0,1,0.3333,,sn-Glycero-3-phosphocholine,sn-Glycero-3-phosphocholine
ST001865,Glycerophospholipid Metabolism,0.4,none,random,3,1,-0.53287704,-0.53287704,0.0,0.0,1,0.3333,,sn-Glycero-3-phosphocholine,sn-Glycero-3-phosphocholine
ST001865,Glycerophospholipid Metabolism,0.4,none,degree,3,1,-0.53287704,-0.53287704,0.0,0.0,1,0.3333,,sn-Glycero-3-phosphocholine,sn-Glycero-3-phosphocholine
ST001865,Glycerophospholipid Metabolism,0.4,none,variance,3,1,-0.53287704,-0.53287704,0.0,0.0,1,0.3333,,sn-Glycero-3-phosphocholine,sn-Glycero-3-phosphocholine
ST001865,Glycerophospholipid Metabolism,0.4,none,diffabundance,3,1,-0.53287704,-0.53287704,0.0,0.0,1,0.3333,,sn-Glycero-3-phosphocholine,sn-Glycero-3-phosphocholine
ST001865,Glycerophospholipid Metabolism,0.4,none,surrogate,3,1,-0.79057799,-0.79057799,0.0,0.0,1,0.3333,,Betaine,Betaine
ST001865,Glycerophospholipid Metabolism,0.4,none,gnc_commutator,3,1,-0.79057799,-0.79057799,0.0,0.0,1,0.3333,,Betaine,Betaine
ST001865,Glycerophospholipid Metabolism,0.4,none,mb2d_transport,3,1,-0.79057799,-0.79057799,0.0,0.0,1,0.3333,,Betaine,Betaine
ST001865,Glycerophospholipid Metabolism,0.4,none,random,3,1,-0.79057799,-0.79057799,0.0,0.0,1,0.3333,,Betaine,Betaine
ST001865,Glycerophospholipid Metabolism,0.4,none,degree,3,1,-0.79057799,-0.79057799,0.0,0.0,1,0.3333,,Betaine,Betaine
ST001865,Glycerophospholipid Metabolism,0.4,none,variance,3,1,-0.79057799,-0.79057799,0.0,0.0,1,0.3333,,Betaine,Betaine
ST001865,Glycerophospholipid Metabolism,0.4,none,diffabundance,3,1,-0.79057799,-0.79057799,0.0,0.0,1,0.3333,,Betaine,Betaine
ST001865,Glycerophospholipid Metabolism,0.5,none,surrogate,3,1,-0.66675676,-0.66675676,0.0,0.0,1,0.3333,,Choline,Choline
ST001865,Glycerophospholipid Metabolism,0.5,none,gnc_commutator,3,1,-0.66675676,-0.66675676,0.0,0.0,1,0.3333,,Choline,Choline
ST001865,Glycerophospholipid Metabolism,0.5,none,mb2d_transport,3,1,-0.66675676,-0.66675676,0.0,0.0,1,0.3333,,Choline,Choline
ST001865,Glycerophospholipid Metabolism,0.5,none,random,3,1,-0.66675676,-0.66675676,0.0,0.0,1,0.3333,,Choline,Choline
ST001865,Glycerophospholipid Metabolism,0.5,none,degree,3,1,-0.66675676,-0.66675676,0.0,0.0,1,0.3333,,Choline,Choline
ST001865,Glycerophospholipid Metabolism,0.5,none,variance,3,1,-0.66675676,-0.66675676,0.0,0.0,1,0.3333,,Choline,Choline
ST001865,Glycerophospholipid Metabolism,0.5,none,diffabundance,3,1,-0.66675676,-0.66675676,0.0,0.0,1,0.3333,,Choline,Choline
